id,handle,title,published,body_html_uk,body_html_en
ee610b85-a1fb-44c2-a24f-57b846096c22,spidnytsya-pearl,Спідниця  Pearl,true,"<p>Облягаюча міді-спідниця, виконана з мереживної преміальної тканини.<br>Повторює контури тіла, додаючи силуету елегантності.</p>
<p>Застібка — потаємна блискавка позаду спідниці.</p>","<p>A form-fitting midi skirt crafted from premium lace fabric.<br>It traces the contours of the body, adding elegance to the silhouette.</p>
<p>Fastens with a concealed zipper at the back of the skirt.</p>"
509383b2-ce94-4b01-9c6b-7b6b623e43a1,spidnytsya-grace,Спідниця Grace,true,"<p>Міді-спідниця виконана з мереживної преміальної тканини.<br>Зустрічні складки формують об’єм і структурність, зберігаючи водночас м’якість ліній.</p>
<p>Всередині — вшита непрозора підкладка, яка гарантує комфорт і дозволяє зберегти делікатну прозорість верху.</p>
<p>Широкий пояс чітко підкреслює талію, формуючи витончений жіночний силует.<br>Застібка — потаємна блискавка позаду.</p>","<p>The midi skirt is crafted from premium lace fabric.<br>Box pleats create volume and structure while preserving the softness of its lines.</p>
<p>Inside, an integrated opaque lining guarantees comfort while maintaining the delicate transparency of the top layer.</p>
<p>A wide waistband sharply defines the waist, forming a sophisticated feminine silhouette.<br>Fastens with a concealed zipper at the back.</p>"
0e6454af-cc12-4126-b2d4-2861fb8c1250,top-floral,Топ Floral,true,"<p>Лаконічний білий топ, із глибоким декольте, складного крою, у вигляді пелюстків.<br>Виконаний із мереживної преміальної тканини з делікатним квітковим візерунком.<br>Регульовані бретелі та застібка позаду забезпечують ідеальну, комфортну посадку.</p>
<p>Топ вдало стилізує знімний атласний бант, що зав’язується ззаду.<br>Його м’яка рюша спадає по талії, додаючи легкого об’єму й романтики.<br>Бант не пришитий і легко трансформується — його можна носити як окремий аксесуар або зняти для лаконічнішого образу.</p>","<p>A minimalist white top with a deep décolleté, featuring a complex petal-shaped cut.<br>Crafted from premium lace fabric with a delicate floral pattern.<br>Adjustable straps and a back fastening ensure a flawless, comfortable fit.</p>
<p>The top is beautifully styled with a detachable satin bow that ties at the back.<br>Its soft ruffle cascades over the waist, adding gentle volume and romance.<br>The bow is not sewn on and transforms effortlessly—it can be worn as a separate accessory or removed for a more minimalist look.</p>"
2e55186f-ab5d-4c7a-a745-ad5d66b4d6e1,floral-pearl,Floral Pearl,true,"<p>Лаконічний білий топ, із глибоким декольте, складного крою, у вигляді пелюстків.<br>Виконаний із мереживної преміальної тканини з делікатним квітковим візерунком.<br>Регульовані бретелі та застібка позаду забезпечують ідеальну, комфортну посадку.</p>
<p>Облягаюча міді-спідниця з мереживної тканини повторює контури тіла, додаючи силуету елегантності.<br>Застібка — потаємна блискавка позаду спідниці.</p>
<p>Завершує образ знімний атласний бант, що зав’язується ззаду.<br>Його м’яка рюша спадає по талії, додаючи легкого об’єму й романтики.<br>Бант не пришитий і легко трансформується — його можна носити як окремий аксесуар або зняти для лаконічнішого образу.</p>
<p>ВАРТІСТЬ КОСТЮМУ ВКАЗАНО БЕЗ ВАРТОСТІ БАНТА</p>","<p>A minimalist white top with a deep décolleté, featuring a complex petal-shaped cut.<br>Crafted from premium lace fabric with a delicate floral pattern.<br>Adjustable straps and a back fastening ensure a flawless, comfortable fit.</p>
<p>The form-fitting midi skirt in lace traces the contours of the body, adding elegance to the silhouette.<br>Fastens with a concealed zipper at the back of the skirt.</p>
<p>The look is completed by a detachable satin bow that ties at the back.<br>Its soft ruffle cascades over the waist, adding gentle volume and romance.<br>The bow is not sewn on and transforms effortlessly—it can be worn as a separate accessory or removed for a more minimalist look.</p>
<p>THE SUIT PRICE DOES NOT INCLUDE THE BOW</p>"
19a40674-d34f-480e-a56e-cb812198264e,floral-grace,Floral Grace,true,"<div class=""ng-tns-c2897356016-393"">
<section class=""processing-state_container is-gpi-avatar ng-tns-c2897356016-393 ng-trigger ng-trigger-processingStateShowHide ng-star-inserted is-done-processing"" id=""processing-state-45"">
<div class=""processing-state_details is-gpi-avatar ng-trigger ng-trigger-menuExpansion ng-tns-c2897356016-393 ng-star-inserted"" id=""processing-state-45-summary"" aria-hidden=""true""></div>
</section>
</div>
<div class=""response-content ng-tns-c3901716605-392"">
<div class=""container"">
<div class=""markdown markdown-main-panel stronger enable-updated-hr-color"" id=""model-response-message-contentr_60585a856016abc8"" aria-live=""polite"" aria-busy=""false"" dir=""ltr"">
<p>Лаконічний білий топ, із глибоким декольте, складного крою, у вигляді пелюстків.<br>Виконаний із мереживної преміальної тканини з делікатним квітковим візерунком.<br>Регульовані бретелі та застібка позаду забезпечують ідеальну, комфортну посадку.</p>
<p>Міді-спідниця виконана з мереживної преміальної тканини.<br>Зустрічні складки формують об’єм і структурність, зберігаючи водночас м’якість ліній.<br>Всередині — вшита непрозора підкладка, яка гарантує комфорт і дозволяє зберегти делікатну прозорість верху.<br>Широкий пояс чітко підкреслює талію, формуючи витончений жіночний силует.<br>Застібка — потаємна блискавка позаду.</p>
</div>
</div>
</div>","<div class=""ng-tns-c2897356016-393"">
<section class=""processing-state_container is-gpi-avatar ng-tns-c2897356016-393 ng-trigger ng-trigger-processingStateShowHide ng-star-inserted is-done-processing"" id=""processing-state-45"">
<div class=""processing-state_details is-gpi-avatar ng-trigger ng-trigger-menuExpansion ng-tns-c2897356016-393 ng-star-inserted"" id=""processing-state-45-summary"" aria-hidden=""true""></div>
</section>
</div>
<div class=""response-content ng-tns-c3901716605-392"">
<div class=""container"">
<div class=""markdown markdown-main-panel stronger enable-updated-hr-color"" id=""model-response-message-contentr_60585a856016abc8"" aria-live=""polite"" aria-busy=""false"" dir=""ltr"">
<p>A minimalist white top with a deep décolleté, featuring a complex petal-shaped cut.<br>Crafted from premium lace fabric with a delicate floral pattern.<br>Adjustable straps and a back fastening ensure a flawless, comfortable fit.</p>
<p>The midi skirt is crafted from premium lace fabric.<br>Box pleats create volume and structure while preserving the softness of its lines.<br>Inside, an integrated opaque lining guarantees comfort while maintaining the delicate transparency of the top layer.<br>A wide waistband sharply defines the waist, forming a sophisticated feminine silhouette.<br>Fastens with a concealed zipper at the back.</p>
</div>
</div>
</div>"
f1bceaa3-1a93-49d5-903e-3fbddd5e2bb4,zhylet-grapevine-flame,Жилет Grapevine Flame,true,"<div class=""ng-tns-c2897356016-399"">
<section class=""processing-state_container is-gpi-avatar ng-tns-c2897356016-399 ng-trigger ng-trigger-processingStateShowHide ng-star-inserted is-done-processing"" id=""processing-state-46"">
<div class=""processing-state_details is-gpi-avatar ng-trigger ng-trigger-menuExpansion ng-tns-c2897356016-399 ng-star-inserted"" id=""processing-state-46-summary"" aria-hidden=""true""></div>
</section>
</div>
<div class=""response-content ng-tns-c3901716605-398"">
<div class=""container"">
<div class=""markdown markdown-main-panel stronger enable-updated-hr-color"" id=""model-response-message-contentr_e186761d1af7ac7e"" aria-live=""polite"" aria-busy=""false"" dir=""ltr"">
<p>Силуетний жилет, із V-подібним вирізом, підкреслює фігуру завдяки чітким лініям та акуратному приталенню.<br>Декорований двома клапанами спереду.</p>
<p>Родзинка виробу — обгорнена асиметрична застібка та вишивка у вигляді виноградних грон та лози, що ніби обвиває фігуру.</p>
<p><strong>СКЛАД</strong></p>
<p>бавовна-30%; віскоза-65%; еластан-5%</p>
<p><strong>ПАРАМЕТРИ МОДЕЛІ</strong></p>
<p>Зріст – 176 см</p>
<p>ОГ – 84, ОТ – 63, ОБ – 93</p>
</div>
</div>
</div>","<div class=""ng-tns-c2897356016-399"">
<section class=""processing-state_container is-gpi-avatar ng-tns-c2897356016-399 ng-trigger ng-trigger-processingStateShowHide ng-star-inserted is-done-processing"" id=""processing-state-46"">
<div class=""processing-state_details is-gpi-avatar ng-trigger ng-trigger-menuExpansion ng-tns-c2897356016-399 ng-star-inserted"" id=""processing-state-46-summary"" aria-hidden=""true""></div>
</section>
</div>
<div class=""response-content ng-tns-c3901716605-398"">
<div class=""container"">
<div class=""markdown markdown-main-panel stronger enable-updated-hr-color"" id=""model-response-message-contentr_e186761d1af7ac7e"" aria-live=""polite"" aria-busy=""false"" dir=""ltr"">
<p>A fitted vest with a V-neckline that accentuates the figure through its sharp lines and precise tailoring.<br>Decorated with two front flaps.</p>
<p>The highlight of the piece is the wrapped asymmetrical fastening and embroidery depicting grape clusters and vines, seemingly intertwining around the figure.</p>
<p><strong>COMPOSITION</strong></p>
<p>cotton 30%; viscose 65%; elastane 5%</p>
<p><strong>MODEL'S MEASUREMENTS</strong></p>
<p>Height – 176 cm</p>
<p>Bust – 84, Waist – 63, Hips – 93</p>
</div>
</div>
</div>"
c438b2a2-ee0e-4e3a-9a37-1233b15ddffb,grapevine-flame,Grapevine Flame,true,"<p>Силуетний жилет, із V-подібним вирізом, підкреслює фігуру завдяки чітким лініям та акуратному приталенню.<br>Декорований двома клапанами спереду.</p>
<p>Родзинка виробу — обгорнена асиметрична застібка та вишивка у вигляді виноградних грон та лози, що ніби обвиває фігуру.</p>
<p>Червоні прямі брюки з високою посадкою балансують композицію, додаючи образу впевненості та пристрасті.</p>
<p><strong>СКЛАД</strong></p>
<p>бавовна-30%; віскоза-65%; еластан-5%</p>
<p><strong>ПАРАМЕТРИ МОДЕЛІ</strong></p>
<p>Зріст – 176 см</p>
<p>ОГ – 84, ОТ – 63, ОБ – 93</p>","<p>A fitted vest with a V-neckline that accentuates the figure through its sharp lines and precise tailoring.<br>Decorated with two front flaps.</p>
<p>The highlight of the piece is the wrapped asymmetrical fastening and embroidery depicting grape clusters and vines, seemingly intertwining around the figure.</p>
<p>Red straight trousers with a high rise balance the composition, infusing the look with confidence and passion.</p>
<p><strong>COMPOSITION</strong></p>
<p>cotton 30%; viscose 65%; elastane 5%</p>
<p><strong>MODEL'S MEASUREMENTS</strong></p>
<p>Height – 176 cm</p>
<p>Bust – 84, Waist – 63, Hips – 93</p>"
f18e4198-a2d4-4538-9c72-e32837754441,ivory-muse,Ivory Muse,true,"<p>Верх сукні виконаний із однотонної тканини з акцентною планкою спереду, яка додає стриманої графічності.<br>Акуратні вирізи на талії підкреслюють фігуру, забезпечуючи ідеальну посадку й додаючи легкий динамічний акцент.</p>
<p>Низ сукні з принтованої тканини контрастує з лаконічним верхом і гармонійно поєднується з однотонними боковими вставками, що візуально подовжує фігуру.<br>Застібка — потаємна блискавка на спинці.</p>
<p>А дизайнерський галстук – прикраса образу, що надає йому індивідуального шику та неповторності!</p>
<p>ВАРТІСТЬ КОСТЮМУ ВКАЗАНО БЕЗ ВАРТОСТІ ГАЛСТУКА</p>
<p><strong>СКЛАД</strong></p>
<p>віскоза — 95%; еластан — 5%</p>
<p><strong>ПАРАМЕТРИ МОДЕЛІ</strong></p>
<p>Зріст — 176 см</p>
<p>ОГ — 84 см</p>
<p>ОТ — 63 см</p>
<p>ОБ — 93 см</p>","<p>The top of the dress is crafted from solid fabric with an accent front placket, adding understated graphic appeal.<br>Neat waist cutouts accentuate the figure, ensuring a flawless fit and adding a subtle dynamic accent.</p>
<p>The printed fabric skirt contrasts with the minimalist top and harmonizes beautifully with solid side panels, visually elongating the figure.<br>Fastens with a concealed back zipper.</p>
<p>The designer tie serves as a striking adornment, lending the look individual chic and uniqueness!</p>
<p>THE SUIT PRICE DOES NOT INCLUDE THE TIE</p>
<p><strong>COMPOSITION</strong></p>
<p>viscose 95%; elastane 5%</p>
<p><strong>MODEL'S MEASUREMENTS</strong></p>
<p>Height — 176 cm</p>
<p>Bust — 84 cm</p>
<p>Waist — 63 cm</p>
<p>Hips — 93 cm</p>"
29cedc11-2fc2-4ba9-b115-3861f0d0fc1c,ivory-echo,Ivory Echo,true,"<p>Сукня, приталеного силуету, міні довжини.</p>
<p>Верх сукні виконаний із однотонної тканини.<br>Декорований планкою з делікатною смугастою оборкою, та чорними ґудзиками, що додають жіночності й естетики.<br>Акуратні вирізи на талії підкреслюють витончену фігуру та забезпечують ідеальну посадку, додаючи легкий акцент на сучасну архітектуру крою.</p>
<p>Низ сукні виконаний із принтованої тканини та декорований однотонними боковими вставками, що візуально подовжують силует.</p>
<p>Застібка — потаємна блискавка на спинці.</p>
<p><strong>СКЛАД</strong></p>
<p>бавовна-30%; віскоза-65%; еластан-5%</p>
<p><strong>ПАРАМЕТРИ МОДЕЛІ</strong></p>
<p>Зріст – 176 см</p>
<p>ОГ – 84, ОТ – 63, ОБ – 93</p>","<p>A fitted mini dress.</p>
<p>The top of the dress is crafted from solid fabric.<br>Decorated with a placket featuring a delicate striped ruffle and black buttons that add femininity and aesthetic appeal.<br>Neat waist cutouts highlight the refined figure and ensure a flawless fit, adding a subtle accent to the modern architectural cut.</p>
<p>The skirt is crafted from printed fabric and detailed with solid side panels that visually elongate the silhouette.</p>
<p>Fastens with a concealed back zipper.</p>
<p><strong>COMPOSITION</strong></p>
<p>cotton 30%; viscose 65%; elastane 5%</p>
<p><strong>MODEL'S MEASUREMENTS</strong></p>
<p>Height – 176 cm</p>
<p>Bust – 84, Waist – 63, Hips – 93</p>"
090d5d69-95df-4120-b21a-8552836f359d,zhaket-flame-code,Жакет Flame Сode,true,"<p>Жакет силуетний, з лацканами, структурованими плечима та підкресленою талією.<br>Защіпки на талії формують витончені складки, які додають динаміки силуету. Розпірки на рукавах створюють легкість та елегантність, підкреслюючи витончену форму.<br>Асиметрична застібка спереду додає сучасного характеру.<br>А підклада, із геометричним принтом, як графічне послання, закодоване в естетиці.</p>
<p>Стилізований розʼємним авторським коміром, що надає образу елегантної вишуканості!</p>
<p>ВАРТІСТЬ ЖАКЕТУ ВКАЗАНО БЕЗ ВАРТОСТІ КОМІРА</p>
<p><strong>СКЛАД</strong></p>
<p>бавовна-30%; віскоза-65%; еластан-5%</p>
<p><strong>ПАРАМЕТРИ МОДЕЛІ</strong></p>
<p>Зріст – 176 см</p>
<p>ОГ – 84, ОТ – 63, ОБ – 93</p>","<p>A fitted jacket with lapels, structured shoulders, and an accentuated waist.<br>Waist darts form elegant pleats that add dynamic movement to the silhouette. Sleeve slits create a sense of lightness and elegance, highlighting the refined shape.<br>An asymmetrical front fastening adds a contemporary character.<br>The geometric printed lining acts as a graphic message encoded within the aesthetic.</p>
<p>Styled with a detachable signature collar that lends the look elegant refinement!</p>
<p>THE JACKET PRICE DOES NOT INCLUDE THE COLLAR</p>
<p><strong>COMPOSITION</strong></p>
<p>cotton 30%; viscose 65%; elastane 5%</p>
<p><strong>MODEL'S MEASUREMENTS</strong></p>
<p>Height – 176 cm</p>
<p>Bust – 84, Waist – 63, Hips – 93</p>"
815e771b-60dd-4a1d-8e0a-19f4c71dff05,flame-code,Flame Code,true,"<p>Жакет силуетний, з лацканами, структурованими плечима та підкресленою талією.<br>Защіпки на талії формують витончені складки, які додають динаміки силуету. Розпірки на рукавах створюють легкість та елегантність, підкреслюючи витончену форму.<br>Асиметрична застібка спереду додає сучасного характеру.<br>А підклада, із геометричним принтом, як графічне послання, закодоване в естетиці.</p>
<p>Класичні брюки прямого крою, з<span class=""Apple-converted-space""> <span> </span></span>високою посадкою, що видовжують<span class=""Apple-converted-space""> <span> </span></span>силует та надають елегантності!<br>Оздоблені декоративними швами по канту штанів!</p>
<p>А розʼємний авторський комір, у вигляді «витончених крил дракона», із рельєфами, що оздоблені декоративними швами – це прикраса, що надає образу елегантної вишуканості!</p>
<p>ВАРТІСТЬ КОСТЮМУ ВКАЗАНО БЕЗ ВАРТОСТІ КОМІРА</p>
<p><strong>СКЛАД</strong></p>
<p>бавовна-30%; віскоза-65%; еластан-5%</p>
<p><strong>ПАРАМЕТРИ МОДЕЛІ</strong></p>
<p>Зріст – 176 см</p>
<p>ОГ – 84, ОТ – 63, ОБ – 93</p>","<p>A fitted jacket with lapels, structured shoulders, and an accentuated waist.<br>Waist darts form elegant pleats that add dynamic movement to the silhouette. Sleeve slits create a sense of lightness and elegance, highlighting the refined shape.<br>An asymmetrical front fastening adds a contemporary character.<br>The geometric printed lining acts as a graphic message encoded within the aesthetic.</p>
<p>Classic straight-cut high-waisted trousers<span class=""Apple-converted-space""> <span> </span></span>that elongate<span class=""Apple-converted-space""> <span> </span></span>the silhouette and add an air of elegance!<br>Adorned with decorative edge stitching along the trousers!</p>
<p>The detachable signature collar, shaped like ""refined dragon wings"" featuring princess seams and decorative topstitching, is an adornment that lends the look elegant refinement!</p>
<p>THE SUIT PRICE DOES NOT INCLUDE THE COLLAR</p>
<p><strong>COMPOSITION</strong></p>
<p>cotton 30%; viscose 65%; elastane 5%</p>
<p><strong>MODEL'S MEASUREMENTS</strong></p>
<p>Height – 176 cm</p>
<p>Bust – 84, Waist – 63, Hips – 93</p>"
ac197b92-f194-4b4e-b68e-4253c2ca0b03,manizhka-z-vyshyvkoyu-silent-bloom,Маніжка з вишивкою Silent Bloom,true,"<p>Дизайнерська маніжка, із ручною оздобою бісером та камінцями, у вигляді «виноградних грон», надає кожному образу символізму, шляхетності та артистичної виразності.</p>
<p>Доповнена елегантним комірцем, додаючи образам нот аристократизму!</p>
<p><em><strong>В примітках до замовлення потрібно вказати обхват шиї!</strong></em></p>","<p>A designer detachable collar, embellished by hand with beads and stones in the shape of ""grape clusters,"" infusing any look with symbolism, nobility, and artistic expression.</p>
<p>Complemented by an elegant collar piece, adding notes of aristocracy to your outfits!</p>
<p><em><strong>Please specify your neck circumference in the order notes!</strong></em></p>"
dcd73787-67c2-48fa-9e76-636a53f9d45a,silent-bloom,Silent Bloom,true,"<p>Верх костюму у вигляді корсету, що підкреслює талію та плавну лінію грудей.<br>Від талії — м’яке розкльошення у стилі баски, що додає силуету витонченості та динаміки.<br>Позаду — потаємна блискавка, що забезпечує ідеальну посадку виробу.</p>
<p>Штани-кльош, з високою посадкою.<br>Візуально видовжують силует та додають елегантності.</p>
<p>А дизайнерська маніжка, з елементами ручної бісерної вишивки у вигляді виноградних грон, надає образу символізму, шляхетності та артистичної виразності.</p>
<p>ВАРТІСТЬ КОСТЮМУ ВКАЗАНО БЕЗ ВАРТОСТІ МАНІЖКИ</p>
<p><strong>СКЛАД</strong></p>
<p>бавовна-30%; віскоза-65%; еластан-5%</p>
<p><strong>ПАРАМЕТРИ МОДЕЛІ</strong></p>
<p>Зріст – 176 см</p>
<p>ОГ – 84, ОТ – 63, ОБ – 93</p>","<p>The top of the suit is designed as a corset that accentuates the waist and the smooth line of the bust.<br>From the waistline, a soft basque-style flare adds refinement and dynamics to the silhouette.<br>Finished with a concealed back zipper ensuring a flawless fit.</p>
<p>High-waisted flared trousers.<br>They visually elongate the silhouette and add an air of elegance.</p>
<p>The designer detachable collar, featuring elements of hand-embroidered beading in the shape of grape clusters, infuses the look with symbolism, nobility, and artistic expression.</p>
<p>THE SUIT PRICE DOES NOT INCLUDE THE DETACHABLE COLLAR</p>
<p><strong>COMPOSITION</strong></p>
<p>cotton 30%; viscose 65%; elastane 5%</p>
<p><strong>MODEL'S MEASUREMENTS</strong></p>
<p>Height – 176 cm</p>
<p>Bust – 84, Waist – 63, Hips – 93</p>"
32b31b12-26b8-4c74-84e9-023f865efc58,vinea,Vinea,true,"<div class=""ng-tns-c2897356016-71"">
<section class=""processing-state_container is-gpi-avatar ng-tns-c2897356016-71 ng-trigger ng-trigger-processingStateShowHide ng-star-inserted is-done-processing"" id=""processing-state-3"">
<div class=""processing-state_details is-gpi-avatar ng-trigger ng-trigger-menuExpansion ng-tns-c2897356016-71 ng-star-inserted"" id=""processing-state-3-summary"" aria-hidden=""true""></div>
</section>
</div>
<div class=""response-content ng-tns-c3901716605-70"">
<div class=""container"">
<div class=""markdown markdown-main-panel stronger enable-updated-hr-color"" id=""model-response-message-contentr_c02108bf822b9cf6"" aria-live=""polite"" aria-busy=""false"" dir=""ltr"">
<p>Сукня, приталеного силуету, із сатинової тканини, в авторський принт «Виноград»</p>
<p>Верх, виконаний із однотонної тканини та підкреслений скульптурним комірцем, із принтом.<br>Акуратні розрізи на талії підкреслюють витончену фігуру та забезпечують ідеальну посадку.</p>
<p>Низ сукні, декорований вставками з обох боків, що створюють гармонійний силует, підкреслюючи жіночні форми.</p>
<p>Застібка на потаємну блискавку, позаду сукні.</p>
<p><strong>ПАРАМЕТРИ МОДЕЛІ<span class=""Apple-converted-space""> </span></strong></p>
<p>Зріст – 176 см</p>
<p>ОГ – 84, ОТ – 63, ОБ – 93</p>
<p><strong>Довжина сукні від талії</strong><span> </span>– 104 см</p>
</div>
</div>
</div>","<div class=""ng-tns-c2897356016-71"">
<section class=""processing-state_container is-gpi-avatar ng-tns-c2897356016-71 ng-trigger ng-trigger-processingStateShowHide ng-star-inserted is-done-processing"" id=""processing-state-3"">
<div class=""processing-state_details is-gpi-avatar ng-trigger ng-trigger-menuExpansion ng-tns-c2897356016-71 ng-star-inserted"" id=""processing-state-3-summary"" aria-hidden=""true""></div>
</section>
</div>
<div class=""response-content ng-tns-c3901716605-70"">
<div class=""container"">
<div class=""markdown markdown-main-panel stronger enable-updated-hr-color"" id=""model-response-message-contentr_c02108bf822b9cf6"" aria-live=""polite"" aria-busy=""false"" dir=""ltr"">
<p>A fitted dress crafted from satin fabric featuring the signature ""Grapevine"" print.</p>
<p>The top is made of solid fabric and accentuated by a sculptural printed collar.<br>Neat waist cutouts highlight the refined figure and ensure a flawless fit.</p>
<p>The skirt is decorated with side inserts that create a harmonious silhouette, emphasizing feminine curves.</p>
<p>Fastens with a concealed zipper at the back.</p>
<p><strong>MODEL'S MEASUREMENTS<span class=""Apple-converted-space""> </span></strong></p>
<p>Height – 176 cm</p>
<p>Bust – 84, Waist – 63, Hips – 93</p>
<p><strong>Skirt length from waist</strong><span> </span>– 104 cm</p>
</div>
</div>
</div>"
bb51ad0c-f641-4d30-8c4a-6d7c69e94038,vine-grace,Vine Grace,true,"<div class=""ng-tns-c2897356016-77"">
<section class=""processing-state_container is-gpi-avatar ng-tns-c2897356016-77 ng-trigger ng-trigger-processingStateShowHide ng-star-inserted is-done-processing"" id=""processing-state-4"">
<div class=""processing-state_details is-gpi-avatar ng-trigger ng-trigger-menuExpansion ng-tns-c2897356016-77 ng-star-inserted"" id=""processing-state-4-summary"" aria-hidden=""true"">
<p>Сукня, приталеного силуету, із сатинової тканини, в авторський принт «Виноград»</p>
<p>Глибоке декольте, складного крою, у вигляді пелюстків, підкреслене оксамитовою вставкою на талії, що надає текстурної глибини образу.<br>Оксамитова спинка візуально акцентує витончену лінію плечей та спини.<br>Регульовані бретелі забезпечують комфорт та ідеальну посадку.</p>
<p>Низ сукні, міді-довжини, декорований вставками з обох боків, створюючи динаміку та легкість руху.<br>Застібка на потаємну блискавку — позаду.</p>
<p><strong>ПАРАМЕТРИ МОДЕЛІ</strong></p>
<p>Зріст – 176 см</p>
<p>ОГ – 84, ОТ – 63, ОБ – 93</p>
<p><strong>Довжина сукні від талії</strong><span> </span>– 80 см</p>
</div>
</section>
</div>","<div class=""ng-tns-c2897356016-77"">
<section class=""processing-state_container is-gpi-avatar ng-tns-c2897356016-77 ng-trigger ng-trigger-processingStateShowHide ng-star-inserted is-done-processing"" id=""processing-state-4"">
<div class=""processing-state_details is-gpi-avatar ng-trigger ng-trigger-menuExpansion ng-tns-c2897356016-77 ng-star-inserted"" id=""processing-state-4-summary"" aria-hidden=""true"">
<p>A fitted dress crafted from satin fabric featuring the signature ""Grapevine"" print.</p>
<p>A deep, complex petal-shaped décolleté is highlighted by a velvet waist insert that adds textural depth to the look.<br>The velvet back visually accentuates the refined line of the shoulders and back.<br>Adjustable straps ensure comfort and a flawless fit.</p>
<p>The midi-length skirt is decorated with side inserts, creating dynamic and airy movement.<br>Fastens with a concealed back zipper.</p>
<p><strong>MODEL'S MEASUREMENTS</strong></p>
<p>Height – 176 cm</p>
<p>Bust – 84, Waist – 63, Hips – 93</p>
<p><strong>Skirt length from waist</strong><span> </span>– 80 cm</p>
</div>
</section>
</div>"
f415a904-a0ea-4907-97a0-20c3c23d2403,zhaket-elegant,Жакет Elegant,true,"<p>Силуетний жакет із глибоким фігурним вирізом, об’ємними рукавами та акцентованою лінією талії.<br>Декорований двома клапанами з обох боків.<br>Застібка на ґудзики з навісними метеликами.</p>
<p><strong>СКЛАД</strong></p>
<p>бавовна – 30%; віскоза – 65%; еластан – 5%</p>
<p><strong>ПАРАМЕТРИ МОДЕЛІ</strong></p>
<p>Зріст – 175 см</p>
<p>ОГ-88, ОТ-68, Об-94 (s)</p>","<p>A fitted jacket with a deep shaped neckline, voluminous sleeves, and an accentuated waistline.<br>Decorated with two side flaps.<br>Button fastening with butterfly loop closures.</p>
<p><strong>COMPOSITION</strong></p>
<p>cotton 30%; viscose 65%; elastane 5%</p>
<p><strong>MODEL'S MEASUREMENTS</strong></p>
<p>Height – 175 cm</p>
<p>Bust – 88, Waist – 68, Hips – 94 (S)</p>"
7e143f62-c9ec-48d6-845a-076813f47801,spidnytsya-vine-whispers,Спідниця Vine Whispers,true,"<p>Довга спідниця на поясі, вільного крою.<br>З обох боків — асиметричні вставки, які надають динаміки та складної фактурності при русі.<br>Застібається на потаємну блискавку ззаду.</p>
<p>Головний акцент — авторський принт «Виноград», виконаний із преміального сатину та розроблений спеціально для колекції.<span class=""Apple-converted-space""> </span></p>
<p><strong>ПАРАМЕТРИ МОДЕЛІ</strong></p>
<p>Зріст – 175 см</p>
<p>ОГ – 88, ОТ – 68, ОБ – 94 (S)</p>","<p>A long, loose-fitting skirt with a waistband.<br>On both sides—asymmetrical inserts that grant dynamics and complex texturing in motion.<br>Fastens with a concealed back zipper.</p>
<p>The main focal point is the signature ""Grapevine"" print, executed on premium satin and developed exclusively for the collection.<span class=""Apple-converted-space""> </span></p>
<p><strong>MODEL'S MEASUREMENTS</strong></p>
<p>Height – 175 cm</p>
<p>Bust – 88, Waist – 68, Hips – 94 (S)</p>"
92f3ab95-aca1-4015-8ba9-4a37c51d4286,zhaket-vine-whispers,Жакет Vine Whispers,true,"<p>Жакет силуетний, з округлою горловиною, обʼємними рукавами та підкресленою талією.<br>Декорований оксамитовим окантуванням по горловині, вздовж планки та по низу.<br>Застібка спереду, у вигляді оксамитових ґудзиків з навісними метеликами.</p>
<p>Головний акцент — авторський принт «Виноград», виконаний із преміального сатину та розроблений спеціально для колекції.</p>
<p><strong>ПАРАМЕТРИ МОДЕЛІ</strong></p>
<p>Зріст – 175 см</p>
<p>ОГ – 88, ОТ – 68, ОБ – 94 (S)</p>","<p>A fitted jacket with a round neckline, voluminous sleeves, and an accentuated waist.<br>Decorated with velvet piping along the neckline, placket, and hem.<br>Front fastening featuring velvet buttons with butterfly loop closures.</p>
<p>The main focal point is the signature ""Grapevine"" print, executed on premium satin and developed exclusively for the collection.</p>
<p><strong>MODEL'S MEASUREMENTS</strong></p>
<p>Height – 175 cm</p>
<p>Bust – 88, Waist – 68, Hips – 94 (S)</p>"
d18da68c-fc39-4954-8fa9-c47b0d3596b0,zhylet-royal-harvest,Жилет Royal Harvest,true,"<p>Силуетний жилет, із глибоким вирізом та застібкою спереду.<br>Оздоблений ручною вишивкою з бісеру та камінців, у вигляді виноградного грона та лози, що додає виробу преміальності та унікальності.</p>
<p><strong>СКЛАД</strong></p>
<p>бавовна-30%; віскоза-65%; еластан-5%</p>
<p><strong>ПАРАМЕТРИ МОДЕЛІ</strong></p>
<p>Зріст – 175 см</p>
<p>ОГ-88, ОТ-68, Об-94 (s)</p>","<p>A fitted vest with a deep neckline and a front fastening.<br>Adorned with hand embroidery featuring beads and stones in the shape of a grape cluster and vine, adding premium quality and uniqueness to the garment.</p>
<p><strong>COMPOSITION</strong></p>
<p>cotton 30%; viscose 65%; elastane 5%</p>
<p><strong>MODEL'S MEASUREMENTS</strong></p>
<p>Height – 175 cm</p>
<p>Bust – 88, Waist – 68, Hips – 94 (S)</p>"
